Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,68.66000366210938,69.11000061035156,68.61000061035156,69.0999984741211,67.87824249267578,851800
2020-01-02,69.48999786376953,69.48999786376953,68.41000366210938,68.95999908447266,67.74073028564453,873500
2020-01-03,68.3499984741211,69.18000030517578,68.16000366210938,69.05000305175781,67.82913208007812,438400
2020-01-06,68.63999938964844,69.0,68.41999816894531,68.94999694824219,67.73089599609375,650500
2020-01-07,68.81999969482422,68.9000015258789,67.6500015258789,67.69000244140625,66.49317169189453,686200
2020-01-08,67.80000305175781,68.58999633789062,67.73999786376953,68.16999816894531,66.96468353271484,574500
2020-01-09,68.37000274658203,68.62000274658203,67.95999908447266,68.56999969482422,67.35762023925781,905500
2020-01-10,68.54000091552734,68.55000305175781,67.73999786376953,67.86000061035156,66.66017150878906,620500
2020-01-13,67.70999908447266,68.37999725341797,67.69999694824219,68.11000061035156,66.9057388305664,903100
2020-01-14,67.97000122070312,68.66000366210938,67.72000122070312,68.29000091552734,67.08257293701172,1042100
2020-01-15,68.2300033569336,69.18000030517578,68.20999908447266,68.94999694824219,67.73089599609375,453000
2020-01-16,69.08000183105469,69.75,68.91999816894531,69.7300033569336,68.49710845947266,515200
2020-01-17,69.9000015258789,70.36000061035156,69.69999694824219,70.36000061035156,69.115966796875,775300
2020-01-21,70.08999633789062,70.37000274658203,69.62999725341797,69.8499984741211,68.614990234375,688500
2020-01-22,71.0999984741211,71.37999725341797,70.66000366210938,71.23999786376953,69.98040771484375,957100
2020-01-23,70.9000015258789,71.43000030517578,70.19000244140625,71.37999725341797,70.1179428100586,667300
2020-01-24,71.36000061035156,72.12000274658203,71.30999755859375,72.06999969482422,70.79573822021484,671200
2020-01-27,71.54000091552734,72.05000305175781,71.37999725341797,71.58999633789062,70.32422637939453,736600
2020-01-28,71.75,72.75,71.75,72.37000274658203,71.09043884277344,961800
2020-01-29,72.83999633789062,73.44999694824219,71.19000244140625,72.75,71.46371459960938,1009100
2020-01-30,72.4000015258789,74.66000366210938,72.12000274658203,74.58000183105469,73.26136016845703,747200
2020-01-31,74.31999969482422,74.80000305175781,73.23999786376953,73.52999877929688,72.22991943359375,939800
2020-02-03,73.94999694824219,74.88999938964844,73.86000061035156,74.38999938964844,73.07472229003906,994800
2020-02-04,74.79000091552734,75.83000183105469,74.52999877929688,74.83999633789062,73.51676177978516,751000
2020-02-05,75.30999755859375,76.26000213623047,75.11000061035156,76.19000244140625,74.8428955078125,643700
2020-02-06,76.31999969482422,77.38999938964844,76.31999969482422,77.18000030517578,75.81538391113281,637900
2020-02-07,77.04000091552734,77.94000244140625,76.94000244140625,77.80999755859375,76.43424987792969,813600
2020-02-10,77.86000061035156,78.79000091552734,77.83999633789062,78.76000213623047,77.3674545288086,801700
2020-02-11,78.8499984741211,79.41000366210938,78.83000183105469,79.27999877929688,77.87825775146484,773300
2020-02-12,79.18000030517578,79.18000030517578,78.47000122070312,78.63999938964844,77.24957275390625,522000
2020-02-13,78.52999877929688,79.33000183105469,78.30999755859375,79.31999969482422,77.91755676269531,726800
