Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,150.0,151.57000732421875,149.16000366210938,151.3699951171875,145.0926513671875,981900
2020-01-02,152.02000427246094,153.14999389648438,151.1699981689453,152.33999633789062,146.02239990234375,995700
2020-01-03,155.0,156.4199981689453,152.88999938964844,153.35000610351562,146.9905548095703,1782100
2020-01-06,154.91000366210938,159.00999450683594,153.02000427246094,158.11000061035156,151.5531463623047,2126300
2020-01-07,157.5500030517578,157.8000030517578,155.64999389648438,156.9499969482422,150.4412384033203,1343700
2020-01-08,157.9600067138672,158.88999938964844,150.6999969482422,152.0800018310547,145.773193359375,2125400
2020-01-09,152.08999633789062,152.85000610351562,149.5500030517578,152.22999572753906,145.91697692871094,1516200
2020-01-10,151.6300048828125,151.72999572753906,148.85000610351562,149.39999389648438,143.20436096191406,1976100
2020-01-13,149.2899932861328,149.5500030517578,146.47000122070312,146.77999877929688,140.69297790527344,2104800
2020-01-14,146.69000244140625,148.11000061035156,145.07000732421875,146.77999877929688,140.69297790527344,1583200
2020-01-15,146.0399932861328,146.47000122070312,144.0500030517578,145.39999389648438,139.37022399902344,1249000
2020-01-16,146.38999938964844,149.30999755859375,146.07000732421875,146.99000549316406,140.894287109375,1419300
2020-01-17,147.8300018310547,148.8800048828125,146.8800048828125,148.7899932861328,142.61961364746094,1812800
2020-01-21,147.91000366210938,149.5399932861328,146.63999938964844,147.35000610351562,141.23934936523438,1273300
2020-01-22,146.75,146.8300018310547,144.08999633789062,144.6300048828125,138.63217163085938,1519100
2020-01-23,143.08999633789062,143.3000030517578,140.0800018310547,140.42999267578125,134.6063232421875,1974800
2020-01-24,140.10000610351562,142.25999450683594,139.11000061035156,142.02999877929688,136.13998413085938,1266300
2020-01-27,138.3699951171875,138.8699951171875,134.97000122070312,135.38999938964844,129.7753448486328,1652100
2020-01-28,137.1699981689453,141.8300018310547,136.39999389648438,140.97000122070312,135.1239471435547,2173400
2020-01-29,141.77999877929688,142.60000610351562,138.83999633789062,138.9199981689453,133.15895080566406,1077200
2020-01-30,136.89999389648438,139.47999572753906,134.6999969482422,137.52999877929688,131.8266143798828,1663100
2020-01-31,135.02999877929688,135.83999633789062,133.5,135.0,129.40151977539062,1601200
2020-02-03,135.25999450683594,136.08999633789062,132.2899932861328,132.57000732421875,127.07229614257812,1335300
2020-02-04,135.85000610351562,138.99000549316406,134.9600067138672,135.89999389648438,130.26419067382812,2073400
2020-02-05,138.9499969482422,142.97000122070312,138.58999633789062,142.19000244140625,136.29335021972656,1402700
2020-02-06,142.82000732421875,142.82000732421875,139.94000244140625,140.44000244140625,134.6159210205078,918300
2020-02-07,138.75,139.30999755859375,136.6199951171875,137.82000732421875,132.1045684814453,1041700
2020-02-10,136.75999450683594,137.19000244140625,135.47999572753906,136.75,131.07894897460938,1193600
