Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,61.209999084472656,61.400001525878906,60.939998626708984,61.400001525878906,56.94615936279297,8466700
2020-01-02,61.380001068115234,61.45000076293945,60.810001373291016,61.04999923706055,56.621543884277344,11447900
2020-01-03,60.59000015258789,60.790000915527344,60.06999969482422,60.400001525878906,56.018699645996094,13263200
2020-01-06,60.11000061035156,60.59000015258789,60.08000183105469,60.27000045776367,55.898128509521484,15094500
2020-01-07,60.099998474121094,60.18000030517578,59.58000183105469,59.599998474121094,55.2767219543457,14293100
2020-01-08,59.66999816894531,60.099998474121094,59.630001068115234,59.709999084472656,55.37874984741211,15926500
2020-01-09,58.88999938964844,59.400001525878906,58.79999923706055,58.849998474121094,55.1491584777832,20134600
2020-01-10,59.02000045776367,59.29999923706055,58.84000015258789,58.9900016784668,55.28035354614258,11786700
2020-01-13,59.02000045776367,59.369998931884766,58.779998779296875,59.150001525878906,55.43029022216797,14158400
2020-01-14,59.0,59.130001068115234,58.7599983215332,59.040000915527344,55.32720947265625,12697100
2020-01-15,59.25,59.41999816894531,58.869998931884766,59.099998474121094,55.3834342956543,10291300
2020-01-16,59.380001068115234,59.849998474121094,59.220001220703125,59.66999816894531,55.91758346557617,10689600
2020-01-17,59.689998626708984,60.150001525878906,59.63999938964844,60.130001068115234,56.348663330078125,15615700
2020-01-21,60.20000076293945,60.470001220703125,60.099998474121094,60.31999969482422,56.526710510253906,12857600
2020-01-22,60.45000076293945,60.81999969482422,60.279998779296875,60.47999954223633,56.67665481567383,8847100
2020-01-23,60.380001068115234,60.529998779296875,60.0,60.5099983215332,56.70476531982422,11109000
2020-01-24,60.5,60.65999984741211,60.11000061035156,60.279998779296875,56.489227294921875,10182800
2020-01-27,59.84000015258789,60.36000061035156,59.619998931884766,59.90999984741211,56.14249801635742,11482300
2020-01-28,59.97999954223633,61.0,59.869998931884766,60.70000076293945,56.88282012939453,15367500
2020-01-29,60.849998474121094,60.91999816894531,59.439998626708984,59.529998779296875,55.78639221191406,13408900
2020-01-30,58.70000076293945,59.38999938964844,58.34000015258789,59.36000061035156,55.62708282470703,16719600
2020-01-31,59.34000015258789,60.04999923706055,59.11000061035156,59.439998626708984,55.702056884765625,14283600
2020-02-03,59.61000061035156,59.68000030517578,58.0099983215332,58.04999923706055,54.39946746826172,15571000
2020-02-04,58.06999969482422,58.56999969482422,57.650001525878906,58.290000915527344,54.6243782043457,13924600
2020-02-05,58.529998779296875,59.189998626708984,58.41999816894531,59.130001068115234,55.41154861450195,10271900
2020-02-06,59.20000076293945,59.66999816894531,59.060001373291016,59.439998626708984,55.702056884765625,10283700
2020-02-07,59.65999984741211,60.150001525878906,59.540000915527344,59.939998626708984,56.170616149902344,9418100
2020-02-10,59.93000030517578,60.2400016784668,59.77000045776367,60.2400016784668,56.45174789428711,8270200
2020-02-11,60.189998626708984,60.349998474121094,58.2599983215332,58.689998626708984,54.99921798706055,22488200
2020-02-12,58.58000183105469,58.86000061035156,58.119998931884766,58.22999954223633,54.568145751953125,20938000
2020-02-13,58.369998931884766,58.83000183105469,57.95000076293945,58.650001525878906,54.961734771728516,19460100
2020-02-14,58.70000076293945,58.810001373291016,58.279998779296875,58.5099983215332,54.830535888671875,9138900
2020-02-18,58.7599983215332,58.7599983215332,57.810001373291016,57.90999984741211,54.26826858520508,12427300
2020-02-19,58.130001068115234,58.58000183105469,57.7599983215332,58.220001220703125,54.558780670166016,13642800
2020-02-20,58.09000015258789,58.36000061035156,57.939998626708984,58.09000015258789,54.436946868896484,16748600
2020-02-21,57.90999984741211,58.25,57.79999923706055,58.20000076293945,54.54003143310547,15704300
2020-02-24,58.16999816894531,58.689998626708984,57.97999954223633,57.9900016784668,54.343238830566406,18520900
2020-02-25,58.040000915527344,58.400001525878906,56.86000061035156,57.119998931884766,53.527950286865234,19384900
2020-02-26,57.380001068115234,57.869998931884766,56.900001525878906,57.13999938964844,53.546688079833984,16803600
2020-02-27,56.779998779296875,57.380001068115234,55.029998779296875,55.060001373291016,51.59749221801758,25907200
2020-02-28,53.7400016784668,54.18000030517578,52.18000030517578,54.15999984741211,50.754093170166016,45881200
2020-03-02,55.15999984741211,57.540000915527344,54.880001068115234,57.31999969482422,53.71536636352539,30736200
2020-03-03,57.209999084472656,58.04999923706055,55.220001220703125,55.70000076293945,52.19725036621094,27500200
2020-03-04,56.61000061035156,58.25,56.11000061035156,58.119998931884766,54.465065002441406,17626400
2020-03-05,56.869998931884766,57.52000045776367,56.4900016784668,57.15999984741211,53.565433502197266,21249900
2020-03-06,55.290000915527344,57.209999084472656,55.099998474121094,56.869998931884766,53.29366683959961,22510800
2020-03-09,54.369998931884766,57.58000183105469,54.0099983215332,55.83000183105469,52.31907272338867,31862200
2020-03-10,56.06999969482422,56.88999938964844,53.91999816894531,56.52000045776367,52.96568298339844,34330900
2020-03-11,55.36000061035156,55.529998779296875,54.189998626708984,54.83000183105469,51.381961822509766,21147400
2020-03-12,51.95000076293945,54.0,50.75,51.20000076293945,47.98023223876953,45610600
2020-03-13,53.0,54.369998931884766,51.45000076293945,54.16999816894531,50.76346206665039,45744000
2020-03-16,50.900001525878906,53.20000076293945,49.02000045776367,50.9900016784668,47.783443450927734,36990400
2020-03-17,51.5,55.47999954223633,51.4900016784668,54.310001373291016,50.89466094970703,33898000
2020-03-18,53.9900016784668,55.93000030517578,50.880001068115234,54.31999969482422,50.904029846191406,38417400
2020-03-19,53.7599983215332,54.91999816894531,52.779998779296875,53.619998931884766,50.248046875,33024900
2020-03-20,52.720001220703125,53.040000915527344,50.709999084472656,51.79999923706055,48.542503356933594,46013800
2020-03-23,50.61000061035156,53.27000045776367,49.130001068115234,50.310001373291016,47.14620590209961,39225100
2020-03-24,51.959999084472656,51.959999084472656,49.18000030517578,49.9900016784668,46.8463249206543,40626900
2020-03-25,49.36000061035156,51.90999984741211,48.84000015258789,49.939998626708984,46.799468994140625,38551300
2020-03-26,49.59000015258789,53.900001525878906,49.5099983215332,53.540000915527344,50.1730842590332,32610900
2020-03-27,52.150001525878906,53.84000015258789,51.540000915527344,52.77000045776367,49.45150375366211,25363600
2020-03-30,53.4900016784668,55.029998779296875,52.939998626708984,54.77000045776367,51.32573318481445,20660200
2020-03-31,54.06999969482422,54.540000915527344,53.54999923706055,53.72999954223633,50.35112762451172,21251800
2020-04-01,52.5,53.45000076293945,52.15999984741211,52.91999816894531,49.59206771850586,18672600
2020-04-02,53.560001373291016,55.5,53.09000015258789,55.25,51.775543212890625,20159400
2020-04-03,55.0,55.2400016784668,54.279998779296875,54.70000076293945,51.260135650634766,17612500
2020-04-06,55.77000045776367,56.939998626708984,54.97999954223633,56.70000076293945,53.134361267089844,20284400
2020-04-07,57.040000915527344,57.880001068115234,56.40999984741211,56.97999954223633,53.396751403808594,21786000
2020-04-08,57.2599983215332,58.02000045776367,56.619998931884766,57.79999923706055,54.165184020996094,18234200
2020-04-09,56.90999984741211,58.099998474121094,56.880001068115234,57.439998626708984,54.40671920776367,19693900
2020-04-13,57.38999938964844,57.599998474121094,56.36000061035156,56.66999816894531,53.67738342285156,12977700
2020-04-14,57.310001373291016,58.400001525878906,56.959999084472656,58.13999938964844,55.06975173950195,16765600
2020-04-15,57.560001373291016,58.0099983215332,56.709999084472656,56.93000030517578,53.92365646362305,18372800
2020-04-16,57.290000915527344,58.0,56.849998474121094,57.65999984741211,54.61510467529297,17825800
2020-04-17,58.060001373291016,58.68000030517578,57.7400016784668,58.459999084472656,55.37285614013672,15054300
2020-04-20,58.099998474121094,58.90999984741211,57.959999084472656,58.130001068115234,55.06028366088867,14002200
2020-04-21,57.38999938964844,58.040000915527344,56.720001220703125,56.81999969482422,53.8194580078125,14234500
2020-04-22,57.40999984741211,58.56999969482422,57.22999954223633,57.9900016784668,54.927677154541016,12703200
2020-04-23,58.119998931884766,58.65999984741211,57.470001220703125,57.59000015258789,54.548797607421875,15684400
2020-04-24,57.63999938964844,57.9900016784668,56.83000183105469,57.93000030517578,54.870845794677734,15373600
2020-04-27,57.93000030517578,58.290000915527344,57.20000076293945,57.810001373291016,54.75718307495117,16050100
2020-04-28,57.81999969482422,58.380001068115234,57.619998931884766,57.83000183105469,54.776126861572266,13392600
2020-04-29,58.380001068115234,58.599998474121094,57.70000076293945,58.119998931884766,55.05081558227539,17818100
2020-04-30,57.83000183105469,57.959999084472656,57.209999084472656,57.45000076293945,54.416194915771484,17532400
2020-05-01,57.7599983215332,57.790000915527344,56.529998779296875,56.83000183105469,53.82893371582031,13857400
2020-05-04,56.849998474121094,57.029998779296875,55.79999923706055,56.2400016784668,53.27009582519531,11833600
2020-05-05,56.0,56.939998626708984,56.0,56.5099983215332,53.52582931518555,10902400
2020-05-06,56.36000061035156,56.65999984741211,55.540000915527344,55.63999938964844,52.70177459716797,12460400
2020-05-07,56.099998474121094,56.150001525878906,55.18000030517578,55.58000183105469,52.64494323730469,14083100
2020-05-08,56.220001220703125,57.029998779296875,56.029998779296875,57.0,53.98995590209961,11100300
2020-05-11,56.869998931884766,56.90999984741211,56.2400016784668,56.400001525878906,53.4216423034668,12636800
2020-05-12,56.75,56.75,55.45000076293945,55.459999084472656,52.531280517578125,13117700
2020-05-13,55.15999984741211,55.54999923706055,54.560001373291016,54.849998474121094,51.953495025634766,20604500
2020-05-14,54.5,54.93000030517578,53.849998474121094,54.90999984741211,52.01032638549805,15859200
2020-05-15,54.630001068115234,54.7599983215332,54.209999084472656,54.709999084472656,51.82088851928711,10174000
2020-05-18,55.650001525878906,56.20000076293945,55.040000915527344,55.720001220703125,52.777549743652344,15739200
2020-05-19,55.43000030517578,55.54999923706055,54.31999969482422,54.380001068115234,51.50831604003906,18467100
2020-05-20,54.540000915527344,54.900001525878906,54.04999923706055,54.2599983215332,51.39464569091797,21405400
2020-05-21,54.43000030517578,54.63999938964844,53.86000061035156,53.970001220703125,51.119964599609375,18201000
2020-05-22,53.959999084472656,54.290000915527344,53.66999816894531,54.099998474121094,51.243099212646484,19960000
2020-05-26,54.900001525878906,55.25,54.18000030517578,54.29999923706055,51.43253707885742,20830500
2020-05-27,54.61000061035156,55.220001220703125,54.43000030517578,55.13999938964844,52.228179931640625,17063800
2020-05-28,55.58000183105469,55.790000915527344,55.15999984741211,55.720001220703125,52.777549743652344,15427900
